number of iterations = 10000000
number of buckets; meanJumpHash; varianceJumpHash; meanJumpBackHash; varianceJumpBackHash; meanJumpBackHash32; varianceJumpBackHash32
358646; 13.3663332; 11.722552186577786; 1.3509533; 0.30548568121911; 2.4619125; 0.6745547423437506
359006; 13.3704361; 11.734560795816805; 1.3499526; 0.30492197775324015; 2.4601517; 0.6715729129871111
359366; 13.3701034; 11.722655073308431; 1.3488877; 0.3037556727887101; 2.4587476; 0.6689532394942397
359726; 13.3716959; 11.735483857923157; 1.3481932; 0.3030794954737599; 2.4575228; 0.6666968874801604
360087; 13.372395; 11.73180236397502; 1.3471663; 0.30215946014431005; 2.455663; 0.6633216304309997
360448; 13.3723332; 11.729351388177776; 1.3464043; 0.30165096094150967; 2.4540672; 0.6601827778841605
360809; 13.3724058; 11.727327720126368; 1.3451154; 0.3005175606828401; 2.4531305; 0.6582842499697499
361171; 13.3734856; 11.734853106592624; 1.3444862; 0.29977985800955986; 2.4515189; 0.6548017829427906
361533; 13.3759471; 11.729622878001607; 1.3435442; 0.2988277826463599; 2.4502406; 0.6530426021116407
361895; 13.3757413; 11.720407175474321; 1.342419; 0.29769382843900005; 2.448441; 0.6491790695190005
362258; 13.3760216; 11.727963956333468; 1.341841; 0.2970709307189996; 2.4467184; 0.6465312711014395
362621; 13.3796164; 11.740667988851044; 1.3408475; 0.2962552817437498; 2.4453953; 0.6437549267379099
362984; 13.3776732; 11.737062954001743; 1.3401959; 0.2956858496231898; 2.4445323; 0.6424863342567093
363348; 13.3800636; 11.729245259955036; 1.3391892; 0.29469208660335955; 2.4428883; 0.6389788537231098
363712; 13.3828264; 11.741972547463035; 1.3377716; 0.2933859462334403; 2.4413518; 0.63559078863676
364077; 13.3819713; 11.73458462597631; 1.3372028; 0.2929622716721598; 2.4399976; 0.6339079119942408
364442; 13.3842119; 11.7425249158984; 1.3361261; 0.29205974489879005; 2.4385886; 0.6309760399500393
364807; 13.3844272; 11.740550127900178; 1.3353584; 0.29157714354943987; 2.4373637; 0.6290558939223088
365173; 13.3848437; 11.742962026570325; 1.3344276; 0.29019958035824045; 2.4358075; 0.6251827229437499
365539; 13.385783; 11.73583427691102; 1.333142; 0.28940360783599983; 2.4348875; 0.6248053623437508
365905; 13.3876663; 11.745414139844314; 1.3324855; 0.28858529228975005; 2.4325152; 0.6191482017689589
366272; 13.390226; 11.746629668923987; 1.3315023; 0.2877769250947104; 2.4315243; 0.6172454785095098
366639; 13.3883244; 11.746299960364638; 1.3306623; 0.28708874335870993; 2.430104; 0.6156235491839999
367007; 13.3914003; 11.747386705159869; 1.3298373; 0.28633825552870973; 2.428491; 0.6121290629189993
367375; 13.3909788; 11.734639777950576; 1.3287982; 0.28551394367675975; 2.4274251; 0.6097178838899904
367743; 13.3926755; 11.752283851699758; 1.3281373; 0.28501521234870975; 2.4256714; 0.6066864592220398
368112; 13.3924988; 11.745519291998562; 1.3267367; 0.2835230288731099; 2.4239826; 0.6038341548972399
368481; 13.3939724; 11.747389548038257; 1.3258421; 0.2828352258675899; 2.422616; 0.6019985165439996
368850; 13.395962; 11.748966694556003; 1.3250019; 0.2819024649963904; 2.4217079; 0.5999443470775896
369220; 13.395019; 11.755946789639012; 1.3238554; 0.28114327989084; 2.4200134; 0.596003543820439
369590; 13.3976586; 11.758528437846053; 1.322917; 0.2804234111110002; 2.4186016; 0.5936133004774398
369960; 13.3999589; 11.7502933783108; 1.322363; 0.27950049623100015; 2.4170197; 0.5915460698119102
370331; 13.3990397; 11.754773617823929; 1.3214384; 0.2788323550054401; 2.4160922; 0.5890278810991596
370702; 13.4002488; 11.758490898098557; 1.3201788; 0.27761193603056; 2.4141225; 0.5854022549937499
371074; 13.4006558; 11.753974129926377; 1.3194598; 0.27712083618396033; 2.4130047; 0.58353621777791
371446; 13.4005972; 11.756534283352153; 1.3182843; 0.27600720437351023; 2.4111871; 0.5804062687935909
371818; 13.4019547; 11.75855731914794; 1.3175844; 0.2753857488766398; 2.4099897; 0.5781249458939088
372191; 13.4048132; 11.756967873105765; 1.3165382; 0.2742749679407599; 2.408796; 0.5757738303839997
372564; 13.4059813; 11.758273884050311; 1.3158057; 0.27379125984750985; 2.4072173; 0.5725455705807097
372937; 13.4064485; 11.766580316847751; 1.3146418; 0.27277153769275997; 2.4057317; 0.5708024876151097
373311; 13.4071774; 11.766711564929238; 1.3139797; 0.2720312479879101; 2.4043039; 0.5679320564447901
373685; 13.4089389; 11.77157007606678; 1.3131008; 0.2714924890393602; 2.4027606; 0.5649820990876391
374060; 13.4110531; 11.762892048980405; 1.3120311; 0.2704054926327899; 2.4011699; 0.5628236113339895
374435; 13.4118296; 11.768200980563819; 1.3113591; 0.26978661084719; 2.4001057; 0.5596985288275098
374810; 13.4115475; 11.77116195524377; 1.3103829; 0.26903515538759004; 2.3991028; 0.558817155032159
375186; 13.4134538; 11.764469155265601; 1.3098405; 0.26859356455975014; 2.3973316; 0.5549165996414409
375562; 13.414299; 11.77542033859902; 1.308643; 0.26725469855100004; 2.396123; 0.5528491688710018
375938; 13.4155289; 11.76863323326478; 1.3076264; 0.2666411980230401; 2.3944287; 0.550112900616309
376315; 13.4136716; 11.768514207353405; 1.306653; 0.2655401375909998; 2.3931012; 0.5475108465585601
376692; 13.4172662; 11.765157118337555; 1.3056617; 0.2646084251531102; 2.3916628; 0.5447980510961585
377070; 13.4182554; 11.766075620370827; 1.3051545; 0.26413623112974993; 2.3904829; 0.5424604048075903
377448; 13.4170276; 11.776549180838202; 1.3039972; 0.26342010239216007; 2.3893339; 0.5405768143107901
377826; 13.4175606; 11.772905745327648; 1.3028324; 0.2623097375102399; 2.3879875; 0.5384089998437505
378205; 13.4222546; 11.78309545277881; 1.301859; 0.26140634411899977; 2.3863368; 0.5361684769657602
378584; 13.4228555; 11.775286526119714; 1.3011921; 0.26085281889759004; 2.3848457; 0.5323302871915097
378963; 13.4208264; 11.775090541063065; 1.30033; 0.26018389110000006; 2.3837745; 0.5312288331497506
379343; 13.4247894; 11.781166365647664; 1.2992401; 0.25891206255199006; 2.3817288; 0.5271111232505605
379723; 13.4245323; 11.772886026256714; 1.2983059; 0.25821789002519036; 2.3804716; 0.5256063615934403
380104; 13.4249656; 11.78752543881663; 1.2974136; 0.25764335053503995; 2.3794031; 0.5234127877103889
380485; 13.4261781; 11.781899327080396; 1.2966495; 0.2569331741497498; 2.3779803; 0.5208685928119108
380866; 13.427109; 11.772898102119001; 1.2954482; 0.2559327611167599; 2.3766051; 0.518296698653991
381248; 13.4289338; 11.787761795217591; 1.2947499; 0.25527719644999003; 2.37507; 0.5152860950999996
381630; 13.4297208; 11.783091634047366; 1.2937703; 0.25452151083790997; 2.3741718; 0.5138272640847594
382013; 13.4305755; 11.801087438799755; 1.2930905; 0.25387885880975003; 2.3722538; 0.5111933083855593
382396; 13.4292646; 11.793201303186862; 1.29199; 0.25283223990000003; 2.3711917; 0.5085698218511112
382779; 13.4318268; 11.784135214801779; 1.291295; 0.2523280229749998; 2.3695236; 0.5064679090430397
383163; 13.4331358; 11.793327578758351; 1.2902465; 0.2512958692377496; 2.3685577; 0.5041013217707091
383547; 13.4341924; 11.785570759782217; 1.2894011; 0.2506997033187899; 2.3667421; 0.501548932087589
383931; 13.434983; 11.795886789710977; 1.2886188; 0.24993558828655993; 2.3655255; 0.49955740884974986
384316; 13.4365255; 11.792865787849735; 1.2873821; 0.24885502859958963; 2.364157; 0.4965658793509995
384701; 13.4356283; 11.799510084239131; 1.2868532; 0.24833084164976027; 2.3628942; 0.4942655996063605
385087; 13.437458; 11.80075029823604; 1.2853659; 0.2470552031171902; 2.3618855; 0.49265498488974924
385473; 13.4402325; 11.795105445943733; 1.2847929; 0.24672910410959004; 2.3596165; 0.48869187292774985
385859; 13.4393248; 11.795089520104966; 1.2837903; 0.24577776562591014; 2.3585098; 0.4871183233039593
386246; 13.4429594; 11.796478969951664; 1.2830277; 0.24495582103270963; 2.3571607; 0.4847471343755094
386633; 13.4417143; 11.80185717717552; 1.2822082; 0.24452173185276016; 2.3561295; 0.48333707922974956
387021; 13.4450539; 11.807156926094791; 1.2808208; 0.24339227828735988; 2.3547324; 0.48117292439023984
387409; 13.4417469; 11.79070397634041; 1.2803787; 0.2427616845863101; 2.3533554; 0.47868816129084024
387797; 13.4442424; 11.80441089004222; 1.2792523; 0.24193025294471004; 2.3517849; 0.4760498841319887
388186; 13.447317; 11.80452510151099; 1.2782097; 0.24084866282591033; 2.3507744; 0.47380612030463887
388575; 13.4475727; 11.803293978214697; 1.2773844; 0.2402528946366398; 2.3492817; 0.47160399404510933
388964; 13.4467155; 11.798833762059758; 1.2764252; 0.23937670880495987; 2.347689; 0.46842195927900043
389354; 13.4499238; 11.809747974193556; 1.2754602; 0.23852867821596013; 2.3464992; 0.46692770439936115
389744; 13.4503702; 11.806319882951954; 1.2749627; 0.2381600136087103; 2.3453134; 0.46410945578043883
390135; 13.4510547; 11.8018597576079; 1.2738964; 0.2374551620670402; 2.3442289; 0.46261736440478973
390526; 13.4512322; 11.81079510168317; 1.2725854; 0.23618919970683971; 2.3425803; 0.46020123805191115
390917; 13.4555709; 11.8107330550732; 1.2718797; 0.23550832872791005; 2.3410755; 0.4576028032997499
391309; 13.4528292; 11.80504791562737; 1.2710208; 0.23480772596736; 2.3394905; 0.4550121004097498
391701; 13.454189; 11.809977152279004; 1.2703036; 0.23410896382703994; 2.3385254; 0.45333355355483995
392094; 13.4580962; 11.81102447154558; 1.2692592; 0.23335368321535999; 2.3372336; 0.45116889903104074
392487; 13.4580264; 11.815130016903055; 1.2681998; 0.23241486727995975; 2.3353497; 0.44766907870990913
392880; 13.4580486; 11.82058248003807; 1.2673069; 0.23175912121239017; 2.3344911; 0.44658420402078924
393274; 13.4612157; 11.820072378073519; 1.2665208; 0.23090406316736023; 2.3333796; 0.44465704230383896
393668; 13.4626907; 11.811815016133522; 1.2659604; 0.23059726563184002; 2.3319891; 0.4419625374811904
394063; 13.4612624; 11.814705398346206; 1.2645711; 0.22931323304479023; 2.3305199; 0.4396276957039893
394458; 13.4601573; 11.818787359256703; 1.2640792; 0.22879377612735974; 2.3288167; 0.43702467780111043
394853; 13.4649168; 11.825589969077782; 1.2630106; 0.22797862428763982; 2.3279963; 0.43548852718630915
395249; 13.4643095; 11.82312358820974; 1.2620737; 0.22726187576831003; 2.3263369; 0.43274432769839066
395645; 13.4669184; 11.829518807741408; 1.2613798; 0.2265528001519599; 2.3246997; 0.43038320481990944
396042; 13.4640591; 11.819031851707194; 1.2603248; 0.2255571985049598; 2.32381; 0.42863488390000093
396439; 13.4678339; 11.820040142010782; 1.2592359; 0.22468064815119004; 2.3223408; 0.42626980865536
396836; 13.4686317; 11.827069229755125; 1.2583152; 0.2239926574489599; 2.3212396; 0.4244883193918394
397234; 13.4687056; 11.819634060528642; 1.2577435; 0.22362138820775024; 2.3193545; 0.42120480332974886
397632; 13.4702226; 11.835781906449256; 1.2564097; 0.2224299657459099; 2.318251; 0.41942270099900014
398031; 13.4716253; 11.828896676399921; 1.2557649; 0.22182381592799016; 2.317275; 0.41830677437499997
398430; 13.4719026; 11.830726336113258; 1.254592; 0.22059591353600028; 2.3164702; 0.4167868125119609
398829; 13.4726408; 11.816851274175349; 1.2536403; 0.2201264982159099; 2.3143947; 0.41330027261191127
399229; 13.4752293; 11.826253612421482; 1.2530161; 0.21960635314079013; 2.3134679; 0.4111097756695896
399629; 13.4750691; 11.836307450225178; 1.2517663; 0.21857223018430982; 2.3119093; 0.40889048857351007
400030; 13.4765737; 11.826425808468343; 1.2509794; 0.21793634077563984; 2.3104479; 0.40693940138558915
400431; 13.4781234; 11.837260014372475; 1.2501115; 0.21704573756774992; 2.3087606; 0.40395629188764026
400832; 13.4789354; 11.843571682626845; 1.2494456; 0.21657189264063992; 2.3076619; 0.40253205528839153
401234; 13.4785771; 11.83721765935556; 1.2484228; 0.21570751244016018; 2.3068834; 0.4011687788044416
401636; 13.479125; 11.83277063437501; 1.2475998; 0.21501033903996025; 2.3054722; 0.39874433502715956
402039; 13.4806283; 11.836099537239136; 1.2464577; 0.21405950211071034; 2.3040861; 0.39670014378678964
402442; 13.4848948; 11.838680232933001; 1.2457353; 0.21339246233391007; 2.3027311; 0.3944003810927903
402845; 13.4819308; 11.830577504011359; 1.2447555; 0.21265144521975032; 2.3012341; 0.39153871699719023
403249; 13.4841447; 11.836021409461921; 1.2436071; 0.21172528082958997; 2.2998843; 0.38966290661351
403653; 13.4861906; 11.830534500471629; 1.2429013; 0.21110545845831008; 2.2990992; 0.38858626855935974
404058; 13.4865455; 11.845508376429763; 1.2421663; 0.21046178314430986; 2.2977373; 0.3866146001887092
404463; 13.4863861; 11.842263861726764; 1.2409524; 0.20933074093423976; 2.2959625; 0.3838388985937504
404868; 13.4885929; 11.842717478069574; 1.2403044; 0.20871559534063988; 2.2948854; 0.38193980086683954
405274; 13.4889285; 11.846613821887729; 1.2392794; 0.20784216873564; 2.2936119; 0.37984055217838897
405680; 13.4873561; 11.8388565317928; 1.2385878; 0.2074190616911602; 2.2923672; 0.37771642036415987
406087; 13.4892415; 11.837597454677734; 1.2375517; 0.20653368982710996; 2.2908049; 0.375411210135991
406494; 13.4909684; 11.839406230201462; 1.2365691; 0.20562896092518979; 2.2897325; 0.37376697844375073
406901; 13.4909781; 11.850105605320408; 1.2356462; 0.20500746842556028; 2.2879653; 0.3706710859959088
407309; 13.4951579; 11.846925954067586; 1.2347379; 0.20416541830358992; 2.2872068; 0.36962545403376
407717; 13.4966675; 11.851216494443776; 1.2340942; 0.20372770552636021; 2.2860204; 0.3681585307838402
408126; 13.4957789; 11.8412493823148; 1.2328219; 0.20276506288038987; 2.2846282; 0.36530758776475825
408535; 13.4965036; 11.846059175187008; 1.2320261; 0.2020371889187902; 2.2832705; 0.3634141238297497
408944; 13.5000405; 11.85539919835972; 1.2312707; 0.20132876332150995; 2.2817608; 0.3612782515833608
409354; 13.500309; 11.855459304519002; 1.2302587; 0.20034763107430997; 2.2806496; 0.35912720201984083
409764; 13.5003227; 11.854400095864719; 1.2293054; 0.1997136335308396; 2.2792854; 0.35709226534684024
410175; 13.5000829; 11.858522793127577; 1.2284141; 0.19898389892119006; 2.2782766; 0.3557419338924408
410586; 13.5020482; 11.852905204876748; 1.2275152; 0.19816423376895997; 2.2768479; 0.35332134026559103
410997; 13.5051601; 11.868337773368012; 1.2267795; 0.19759475837975016; 2.2754018; 0.35108344855676066
411409; 13.5049212; 11.845383381790583; 1.2259685; 0.19684413700774983; 2.2745233; 0.35040845775711116
411821; 13.5041564; 11.866026124339072; 1.2248957; 0.19605042412150997; 2.2731881; 0.34784956201838924
412234; 13.5086818; 11.86457782634875; 1.2239519; 0.19530024648638977; 2.2718955; 0.3458421370797504
412647; 13.5089091; 11.867579427937187; 1.2231755; 0.19467519619975016; 2.2703635; 0.3437694778677489
413061; 13.5086014; 11.866155615918046; 1.2220869; 0.19374370884838976; 2.2693153; 0.34208676918590974
413475; 13.5099417; 11.879479162601086; 1.2213281; 0.19312577215039006; 2.2678738; 0.3396144272735606
413889; 13.5108479; 11.865029123065597; 1.2204738; 0.19217950351356006; 2.2667596; 0.3380061158078407
414304; 13.5120761; 11.864759367808801; 1.2195028; 0.1914607207921597; 2.2654201; 0.3357814705159896
414719; 13.5124197; 11.870184951051897; 1.2185075; 0.19059257244374983; 2.264168; 0.334263067775999
415135; 13.5149293; 11.862676716001516; 1.2177582; 0.1901205663327601; 2.2628516; 0.3315254363774409
415551; 13.5130833; 11.868938627261088; 1.2169563; 0.1893986638903098; 2.2615714; 0.32978340270204054
415967; 13.5179139; 11.864840692186789; 1.2158145; 0.18852160158974995; 2.2605834; 0.3286578916444407
416384; 13.5179944; 11.873954801568686; 1.2147502; 0.18775215159996028; 2.2590014; 0.3265474747980406
416801; 13.5193612; 11.873039943934543; 1.2139533; 0.18682348541910998; 2.2580355; 0.3246165807397503
417219; 13.5196274; 11.87160236516928; 1.2130384; 0.18626264012543992; 2.2566576; 0.3222240763622395
417637; 13.5182073; 11.87991149422669; 1.2121421; 0.18536842940759035; 2.2554611; 0.3207157263867888
418056; 13.5208538; 11.872446119025568; 1.2111218; 0.18457778556476012; 2.2543148; 0.31904078250096024
418475; 13.5223088; 11.881773317442565; 1.2103108; 0.18402336740336; 2.2527523; 0.3168551748447097
418894; 13.521713; 11.876118545630987; 1.2094883; 0.18321675216310962; 2.2514902; 0.31477227930396
419314; 13.5246557; 11.870787696457512; 1.208627; 0.1826035748710002; 2.2503667; 0.3133758155311108
419734; 13.5259884; 11.882036403065456; 1.2076345; 0.18170941440974997; 2.2489413; 0.31110212915431035
420155; 13.5262048; 11.874644908456958; 1.2067024; 0.1808657178342401; 2.2479845; 0.3096949877597508
420576; 13.5271585; 11.879451015877748; 1.2057826; 0.18031192153723996; 2.2466731; 0.3077578817363893
420997; 13.5266451; 11.884714038645996; 1.2049005; 0.17947848509975017; 2.2453906; 0.30532305343164
421419; 13.5278323; 11.876607563076703; 1.2040923; 0.1788330330807102; 2.2444728; 0.30451145006015956
421841; 13.5300983; 11.879935892337073; 1.2033706; 0.1781415990556401; 2.2431306; 0.3021685113436394
422264; 13.5316709; 11.884137154093196; 1.2023667; 0.1773344187311099; 2.2416379; 0.29978302528358913
422687; 13.5318155; 11.875620373959748; 1.2013756; 0.17651946772464; 2.2404403; 0.29810756213591016
423111; 13.5335151; 11.884919538071983; 1.2005153; 0.1757215144659101; 2.2392008; 0.2964829772793607
423535; 13.5324182; 11.883972260308724; 1.1996935; 0.1751766060577502; 2.2379309; 0.2943617868251902
423959; 13.5359102; 11.895191857535963; 1.1987597; 0.17441668165590984; 2.2364402; 0.29226223182395916
424384; 13.534975; 11.894536149375; 1.1976794; 0.17351545481564012; 2.2354576; 0.29076431860223906
424809; 13.5369276; 11.888369952358232; 1.196797; 0.1726913407909998; 2.2340397; 0.2889627188239112
425235; 13.5360831; 11.892913009894357; 1.1959442; 0.1721002704863599; 2.2329341; 0.28708900505719015
425661; 13.5387908; 11.903113273835402; 1.1947726; 0.17104683428923972; 2.2317013; 0.28558540757830997
426088; 13.5405491; 11.89562937048919; 1.1941498; 0.17056145515996013; 2.2305783; 0.28381354756911037
426515; 13.5391318; 11.886213102228766; 1.1934506; 0.16995426535963998; 2.2293025; 0.2818988634937494
426942; 13.5401012; 11.889583893758527; 1.1924038; 0.1691425777455604; 2.2280938; 0.2802040184015606
427370; 13.5430547; 11.902531092807891; 1.1913276; 0.16835194947824017; 2.2270239; 0.27857164882879104
427798; 13.5435216; 11.894172670333433; 1.1903104; 0.16744115165183993; 2.2253343; 0.27618695324350995
428227; 13.5434128; 11.89216632879615; 1.1895633; 0.1668620552931097; 2.2243258; 0.27463353545435965
428656; 13.5452548; 11.895036803076948; 1.1888673; 0.1662464429907098; 2.2231489; 0.2728696684287897
429086; 13.5464545; 11.89505057942975; 1.1876252; 0.16509958432496008; 2.222003; 0.27138166799100016
429516; 13.5474239; 11.90001237370879; 1.186935; 0.16466610577499985; 2.2207554; 0.2692014533708402
429946; 13.5481922; 11.902205911859141; 1.1860244; 0.1638251226046401; 2.2197191; 0.2681936170951911
430377; 13.5496922; 11.900780885259138; 1.1848299; 0.16291800806599; 2.2181443; 0.26583616437751
430808; 13.5510396; 11.913437159231847; 1.184142; 0.16219952383600011; 2.2170896; 0.2642449055718403
431240; 13.5536185; 11.906871056457732; 1.183173; 0.16145385207099983; 2.2160757; 0.26268919186950956
431672; 13.5501802; 11.90803614752798; 1.1823937; 0.16085963820031002; 2.2148703; 0.26119605417791103
432105; 13.553817; 11.909403730511002; 1.1812058; 0.15986405804635972; 2.2133518; 0.25897860943676054
432538; 13.5540987; 11.911145930658307; 1.1804847; 0.15922817306590997; 2.2121416; 0.25716014154944133
432971; 13.5556924; 11.909686556582244; 1.1794812; 0.1584474988465603; 2.2107145; 0.25533469948975007
433405; 13.5581683; 11.917795048875092; 1.1789411; 0.15797438273079; 2.209391; 0.2533226091189995
433839; 13.5585047; 11.913932000077892; 1.1778762; 0.15712905747355999; 2.2084987; 0.2520259920983108
434274; 13.5581913; 11.908919572604276; 1.1768805; 0.15639718871974995; 2.2070328; 0.24981541972416021
434709; 13.5582591; 11.913058277267169; 1.1758241; 0.15547258585918988; 2.2061961; 0.24866766834478948
435145; 13.5612251; 11.91753648712998; 1.1751453; 0.15493182388790983; 2.2049487; 0.24677433036830987
435581; 13.5600692; 11.91262329121136; 1.1742185; 0.15414441425774972; 2.2036922; 0.24506228765916127
436018; 13.5629763; 11.917358985638288; 1.1731803; 0.15327068369190977; 2.2024815; 0.24348434215774883
436455; 13.5625357; 11.91789928622552; 1.1723086; 0.15266034636603987; 2.2009114; 0.24089040935004036
436892; 13.5629736; 11.925446525703052; 1.171253; 0.15173740999099983; 2.2000064; 0.24021923995904082
437330; 13.5653659; 11.914966499117213; 1.1707588; 0.15125003222256006; 2.1987624; 0.23826790834623957
437768; 13.5669629; 11.915321170023589; 1.1697862; 0.15042304628955971; 2.1975899; 0.23648333141798972
438207; 13.5686405; 11.917974281759712; 1.1687439; 0.14958019621279006; 2.1965359; 0.23511254001118864
438646; 13.5675238; 11.915027136433565; 1.1680294; 0.14904112073564013; 2.1953994; 0.2337266744796409
439086; 13.5705543; 11.925886690751526; 1.1667361; 0.14794037295678986; 2.1938024; 0.23132002975423926
439526; 13.5709645; 11.928722639739732; 1.1657867; 0.14721647010311023; 2.193053; 0.2305349391910001
439966; 13.5724164; 11.93116226501104; 1.1652518; 0.14681404259675968; 2.1916441; 0.22825263893518954
440407; 13.5723357; 11.93045774650551; 1.1642144; 0.1458424308326398; 2.1902817; 0.22657237464511049
440848; 13.5732394; 11.931861990287615; 1.1634205; 0.14521944017974997; 2.1892579; 0.22520074728759099
441290; 13.5751512; 11.922187697138554; 1.1623944; 0.14437085884864032; 2.1880926; 0.22334077382523976
441732; 13.5753082; 11.934802675012747; 1.1612121; 0.14339635881359003; 2.186959; 0.22186993231900054
442175; 13.5756983; 11.929411567377088; 1.1606457; 0.14289145907151024; 2.1856549; 0.22008535810599117
442618; 13.5782185; 11.939426266257755; 1.1596074; 0.14204267786523972; 2.1846886; 0.2186509210300409
443062; 13.5800324; 11.938512414950253; 1.1589015; 0.14147601329774995; 2.1834815; 0.2171356391577497
443506; 13.5783811; 11.948976803162822; 1.157644; 0.14041316926400005; 2.1818764; 0.21468957512303977
443950; 13.5816112; 11.942954212034579; 1.156776; 0.13970088582399987; 2.1806916; 0.21323474568944079
444395; 13.581348; 11.941252102896016; 1.1561387; 0.1391706063623097; 2.1798574; 0.21230091566523956
444840; 13.5826728; 11.933554608140156; 1.1550425; 0.1382707231937499; 2.1786265; 0.2105050734977496
445286; 13.583241; 11.936052335919015; 1.1541552; 0.13753977431296005; 2.1777322; 0.2094636650831605
445732; 13.5847542; 11.939475525582338; 1.1533119; 0.13687436131839004; 2.1762864; 0.20747570517504066
446179; 13.5852428; 11.944873465048175; 1.1522499; 0.13593146794999011; 2.1752368; 0.2061604639257606
446626; 13.5849744; 11.938314151344628; 1.1514238; 0.13521923279355974; 2.1739261; 0.20419741173878947
447074; 13.5869078; 11.949291034299165; 1.1506736; 0.13470146626304014; 2.1727057; 0.20214504118751098
447522; 13.5882225; 11.946817190493732; 1.1496139; 0.13379038092678974; 2.1715562; 0.20107387024156065
447970; 13.5909078; 11.94572437189916; 1.1486108; 0.13297283012336014; 2.170259; 0.19937767291899977
448419; 13.5904075; 11.946818483943758; 1.1478913; 0.13228766338430997; 2.1692686; 0.19794654105403975
448868; 13.5898453; 11.957842622067915; 1.1468794; 0.13148564185564005; 2.1679271; 0.19611078908558977
449318; 13.5942298; 11.941623544791952; 1.1461761; 0.13093324778879012; 2.1670061; 0.19485006256278936
449768; 13.5936174; 11.952823382417279; 1.1450052; 0.12996569197296015; 2.1655589; 0.19309395063078938
450219; 13.5934724; 11.953650110438247; 1.1442759; 0.12936236467918993; 2.1643267; 0.1913972356671092
450670; 13.5965233; 11.940157052557112; 1.1432748; 0.1285573316849602; 2.1634334; 0.19002392376443922
451122; 13.5988438; 11.954519703201584; 1.1423845; 0.12781575415975022; 2.1621626; 0.18846789116124096
451574; 13.5987237; 11.954404031058289; 1.1412701; 0.12695405884598987; 2.1609679; 0.18683743516958984
452027; 13.5991568; 11.955601329013774; 1.1405982; 0.12622494615676016; 2.1599341; 0.18552078365719016
452480; 13.5978229; 11.946769080235583; 1.1398288; 0.12563270669055981; 2.1584711; 0.18373281046479129
452933; 13.6006381; 11.954690772828428; 1.1386259; 0.12461835984918967; 2.157527; 0.18214224427099968
453387; 13.6006647; 11.953744618173943; 1.1378439; 0.12396195923278985; 2.156478; 0.18105923551600078
453841; 13.6038865; 11.965928795117776; 1.1368621; 0.12319986558358975; 2.1552697; 0.17936882026191103
454296; 13.6043843; 11.96032411791353; 1.1359241; 0.12239633903919; 2.1541474; 0.17801677907324098
454751; 13.6058096; 11.95548992854782; 1.1350882; 0.12174657822076007; 2.1527666; 0.1762367659244397
455207; 13.6062973; 11.936114684012722; 1.1342123; 0.12093915852871007; 2.1516071; 0.17479578722958955
455663; 13.6078877; 11.961480844188742; 1.1331044; 0.11998741870064022; 2.1507342; 0.17347120095035962
456120; 13.6067282; 11.954905891324785; 1.1322995; 0.11930354229974993; 2.1492694; 0.17150424622364024
456577; 13.6086348; 11.956379080228913; 1.131395; 0.11857035397500026; 2.1483132; 0.1702993947057596
457035; 13.6090334; 11.965584317684431; 1.1304327; 0.11779421077070973; 2.1471454; 0.16881543125884058
457493; 13.6092547; 11.960416810527931; 1.1294965; 0.11704655648775009; 2.146154; 0.16741360828399898
457951; 13.6128954; 11.970125228658873; 1.1285083; 0.11610471683110979; 2.1449769; 0.1661097984663895
458410; 13.613376; 11.960308082623982; 1.1275249; 0.11536829987999009; 2.1436825; 0.16438463919374957
458869; 13.6129795; 11.966450832579739; 1.1267211; 0.11463626281479011; 2.1426555; 0.16295150831974947
459329; 13.614284; 11.95874876734402; 1.1257816; 0.11394298910144007; 2.1414587; 0.1613937361943103
459789; 13.6141595; 11.973792408559774; 1.124751; 0.11305518799899983; 2.1400569; 0.15938776476239092
460250; 13.6156605; 11.970838448739727; 1.1240064; 0.11237321275903978; 2.1389531; 0.15841793600038923
460711; 13.6158092; 11.971687629195372; 1.1229625; 0.11151512359374971; 2.1377859; 0.15671834576119004
461173; 13.6194294; 11.976116018415667; 1.1219465; 0.11065795113775012; 2.1371145; 0.1557953138897501
461635; 13.6203185; 11.971364458557758; 1.1214346; 0.11018803792284015; 2.1357105; 0.15409116018974967
462098; 13.6212778; 11.970383695227156; 1.120414; 0.10934266860399999; 2.1347119; 0.15282320399838945
462561; 13.6197897; 11.967144827773893; 1.1194078; 0.10846557729915984; 2.1335073; 0.1513649008467084
463025; 13.6242449; 11.975292804823965; 1.1183774; 0.1076305911692399; 2.1324377; 0.15003575561870974
463489; 13.6212313; 11.980033371900333; 1.1176229; 0.10700975339559005; 2.1312506; 0.14851367999964005
463953; 13.624541; 11.980764339318995; 1.1167426; 0.10623916534523992; 2.1299373; 0.1467381980687099
464418; 13.6256995; 11.976797835699784; 1.1157204; 0.10538138902383976; 2.1287219; 0.1452959724603904
464883; 13.6259181; 11.986393232092382; 1.1148902; 0.10466744194395972; 2.1274646; 0.14364377574683918
465349; 13.6287043; 11.987657603161495; 1.1138377; 0.10385127805870997; 2.1265155; 0.1424235282597497
465815; 13.6276783; 11.978028851709126; 1.1128623; 0.10300940123870994; 2.1255106; 0.14113688928763946
466282; 13.6284703; 11.980897782017905; 1.1121141; 0.10235052858118965; 2.1242633; 0.13980113227311008
466749; 13.6315669; 11.996414950824402; 1.1111449; 0.10150851120398996; 2.1234236; 0.13873221496303945
